product_id,product_name,product_name_hindi,primary_category,secondary_category,tertiary_category,product_type,price_range,target_demographic,seasonal_relevance,primary_keywords,related_categories,purchase_frequency
BDC8C949,Himalaya Purifying Neem Face Wash (400ml),Himalaya Purifying Neem Face Wash (400ml) (Hindi),Personal Care,Skincare,Face Wash,Face Wash,Mid-range,15-40 All Genders,Year-round,"face wash, 400ml, mid-range, himalaya, skincare, 15-40, personal care","Moisturizers, Haircare",Monthly
E47BC85B,"Levi's Men's 511 Slim Fit Jeans (Blue, L)","Levi's Men's 511 Slim Fit Jeans (Blue, L) (Hindi)",Clothing & Apparel,Men's Wear,Western,Western,Budget,18-35 Male,Year-round,"western, l, levi's, men's wear, clothing & apparel, budget, 18-35, blue","Ethnic, Accessories",Occasionally
37F30174,Asian Paints TruCare Wall Putty (5kg),एशियन पेंट्स ट्रूकेयर वॉल पुट्टी (5 किलो),Home & Kitchen,Home Decor,Furnishings,Furnishings,Budget,All Ages,Year-round,"furnishings, asian, budget, home decor, home & kitchen, all ages","Lighting & Decor, Storage & Organization",Occasionally
BDCF366E,"Philips Daily Collection Mixer Grinder (750W, 3 Jars, White/Purple)","फिलिप्स डेली कलेक्शन मिक्सर ग्राइंडर (750W, 3 जार, सफेद/बैंगनी)",Home & Kitchen,Kitchen Appliances,Mixer Grinders,Mixer Grinders,Mid-range,All Ages,Year-round,"mixer grinders, philips, home & kitchen, mid-range, kitchen appliances, all ages","Other, Storage & Organization",Occasionally
009F3755,Aashirvaad Select Sharbati Atta (5kg Pack),आशीर्वाद सेलेक्ट शरबती आटा (5 किलो पैक),Food & Grocery,Staples,Grains & Flour,Grains & Flour,Mid-range,All Ages,Year-round,"staples, grains & flour, mid-range, aashirvaad, 5kg pack, food & grocery, all ages","Oils & Ghee, Packaged Foods",Weekly
0798D31D,"FabIndia Men's Cotton Full Sleeve Blue Kurta (Blue, S)","FabIndia Men's Cotton Full Sleeve Blue Kurta (Blue, S) (Hindi)",Clothing & Apparel,Men's Wear,Ethnic,Ethnic,Premium,25-50 Male,Festival,"men's wear, s, clothing & apparel, blue, premium, fabindia, ethnic, 25-50","Western, Kid's Wear",Occasionally
DB30751F,boAt Airdopes 141 True Wireless Earbuds (Black),बोट एयरडोप्स 141 ट्रू वायरलेस ईयरबड्स (बोल्ड ब्लैक),Electronics,Mobiles & Accessories,Accessories,Accessories,Budget,15-40 All Genders,Year-round,"accessories, black, budget, boat, 15-40, mobiles & accessories, electronics","Smartphones, Computers & Laptops",Occasionally
4BF2F90E,"Myprotein Impact Whey Protein (1kg, Chocolate Smooth)","मायप्रोटीन इम्पैक्ट व्हे प्रोटीन (1 किलो, चॉकलेट स्मूथ)",Sports & Fitness,Supplements,Protein,Protein,Premium,18-35 Male,Year-round,"myprotein, supplements, protein, premium, 18-35, sports & fitness","Vitamins, Fitness Accessories",Monthly
63D3120A,"FabIndia Men's Cotton Full Sleeve Blue Kurta (Yellow, S)","FabIndia Men's Cotton Full Sleeve Blue Kurta (Yellow, S) (Hindi)",Clothing & Apparel,Men's Wear,Ethnic,Ethnic,Premium,25-50 Male,Festival,"men's wear, s, clothing & apparel, premium, yellow, fabindia, ethnic, 25-50","Western, Accessories",Occasionally
E4AE6F2C,"Optimum Nutrition (ON) Gold Standard 100% Whey Protein Powder (2 lbs, Double Rich Chocolate)","ऑप्टिमम न्यूट्रिशन (ON) गोल्ड स्टैंडर्ड 100% व्हे प्रोटीन पाउडर (2 एलबीएस, डबल रिच चॉकलेट)",Sports & Fitness,Supplements,Protein,Protein,Mid-range,18-35 Male,Year-round,"optimum, supplements, mid-range, protein, 18-35, sports & fitness","Vitamins, Equipment",Monthly
27659D29,"Nivia Storm Football (Size 5, White/Black)","निविया स्टॉर्म फुटबॉल (साइज़ 5, सफेद/काला)",Sports & Fitness,Equipment,Sports Gear,Sports Gear,Premium,10+ All Genders,Year-round,"equipment, sports gear, nivia, premium, 10+, sports & fitness","Fitness Gear, Apparel",Occasionally
97896E5A,"Levi's Men's 511 Slim Fit Jeans (White, XL)","Levi's Men's 511 Slim Fit Jeans (White, XL) (Hindi)",Clothing & Apparel,Men's Wear,Western,Western,Budget,18-35 Male,Summer,"western, white, levi's, men's wear, clothing & apparel, budget, 18-35, xl","Ethnic, Accessories",Occasionally
DA2D8C92,"Lakmé Eyeconic Kajal (Deep Black, 0.35g)","लैक्मे आइकोनिक काजल (डीप ब्लैक, 0.35 ग्राम)",Personal Care,Makeup & Cosmetics,Eye Makeup,Eye Makeup,Premium,16-40 Female,Year-round,"lakmé, makeup & cosmetics, eye makeup, premium, personal care, 16-40","Lip Makeup, Wellness",Occasionally
8923F679,"Wipro Garnet 12W LED Batten (Cool Day Light, Pack of 2)","विप्रो गार्नेट 12W एलईडी बैटन (कूल डे लाइट, 2 का पैक)",Electronics,Audio & Video,Lighting,Lighting,Budget,All Ages,Year-round,"lighting, wipro, budget, audio & video, electronics, all ages","Speakers, Home Appliances",Occasionally
C5D2015B,Prestige Svachh Nakshatra Aluminium Pressure Cooker (1.5 Litre),Prestige Svachh Nakshatra Aluminium Pressure Cooker (1.5 Litre) (Hindi),Home & Kitchen,Cookware,Pots & Pans,Pots & Pans,Mid-range,All Ages,Year-round,"cookware, 1.5 litre, prestige, pots & pans, mid-range, home & kitchen, all ages","Utensils, Kitchen Appliances",Occasionally
94885F2E,"Adidas Men's Running Shoes (Adiray 1.0, Grey)","Adidas Men's Running Shoes (Adiray 1.0, Grey) (Hindi)",Sports & Fitness,Apparel,Men's,Men's,Mid-range,18-35 Male,Year-round,"18-35, men's, mid-range, adidas, running, apparel, sports & fitness","Equipment, Women's",Occasionally
29B8413A,LuvLap Sunshine Baby Stroller (Blue),लवलैप सनशाइन बेबी स्ट्रॉलर (नीला),Toys & Baby Products,Baby Gear & Safety,Travel Gear,Travel Gear,Budget,0-3 Years Infants,Year-round,"travel gear, baby gear & safety, budget, 0-3, toys & baby products, luvlap","Nursery, Feeding & Nursing",Occasionally
93588A6B,Patanjali Divya Chyawanprash (1kg),पतंजलि दिव्य च्यवनप्राश (1 किलो),Personal Care,Wellness,Supplements & Ayurvedic,Supplements & Ayurvedic,Premium,All Ages,Winter,"patanjali, wellness, supplements & ayurvedic, premium, personal care, 1kg, all ages","Feminine Hygiene, Bath & Body",Occasionally
5E9E80B6,AmazonBasics High-Speed HDMI Cable (6 Feet),अमेज़न बेसिक्स हाई-स्पीड एचडीएमआई केबल (6 फीट),Electronics,Mobiles & Accessories,Accessories,Accessories,Premium,All Ages,Year-round,"amazonbasics, accessories, premium, mobiles & accessories, electronics, all ages","Smartphones, Audio & Video",Occasionally
84489438,Patanjali Divya Chyawanprash (1kg),पतंजलि दिव्य च्यवनप्राश (1 किलो),Personal Care,Wellness,Supplements & Ayurvedic,Supplements & Ayurvedic,Mid-range,All Ages,Winter,"patanjali, wellness, supplements & ayurvedic, mid-range, personal care, 1kg, all ages","Feminine Hygiene, Skincare",Occasionally
413A4F10,"Pampers Premium Care Pants Diapers (Medium, 76 Count)","पैम्पर्स प्रीमियम केयर पैन्ट्स डायपर (मीडियम, 76 काउंट)",Toys & Baby Products,Baby Care,Diapers & Wipes,Diapers & Wipes,Mid-range,0-3 Years Infants,Year-round,"diapers & wipes, mid-range, pampers, 0-3, baby care, toys & baby products","Bath & Skin, Feeding & Nursing",Weekly
1355B3C2,"Levi's Men's 511 Slim Fit Jeans (Grey, M)","Levi's Men's 511 Slim Fit Jeans (Grey, M) (Hindi)",Clothing & Apparel,Men's Wear,Western,Western,Premium,18-35 Male,Year-round,"western, m, levi's, grey, men's wear, clothing & apparel, premium, 18-35","Ethnic, Kid's Wear",Occasionally
2F7F6DCD,"Philips Daily Collection Mixer Grinder (750W, 3 Jars, White/Purple)","फिलिप्स डेली कलेक्शन मिक्सर ग्राइंडर (750W, 3 जार, सफेद/बैंगनी)",Home & Kitchen,Kitchen Appliances,Mixer Grinders,Mixer Grinders,Budget,All Ages,Year-round,"mixer grinders, philips, home & kitchen, budget, kitchen appliances, all ages","Other, Cookware",Occasionally
1789235C,The Psychology of Money by Morgan Housel,मॉर्गन हाउसल द्वारा द साइकोलॉजी ऑफ मनी,Books & Stationery,Fiction & Non-Fiction,Popular Titles,Popular Titles,Mid-range,25-50 All Genders,Year-round,"fiction & non-fiction, popular titles, psychology, mid-range, 25-50, books & stationery","Indian Authors, Stationery",Occasionally
C634C778,Himalaya Purifying Neem Face Wash (500ml),Himalaya Purifying Neem Face Wash (500ml) (Hindi),Personal Care,Skincare,Face Wash,Face Wash,Premium,15-40 All Genders,Year-round,"face wash, 500ml, premium, himalaya, skincare, 15-40, personal care","Moisturizers, Haircare",Monthly
6C52E5CA,"Levi's Men's 511 Slim Fit Jeans (Red, XL)","Levi's Men's 511 Slim Fit Jeans (Red, XL) (Hindi)",Clothing & Apparel,Men's Wear,Western,Western,Premium,18-35 Male,Year-round,"western, levi's, men's wear, clothing & apparel, premium, 18-35, red, xl","Ethnic, Accessories",Occasionally
C0499D8A,Mamaearth Ubtan Face Wash with Turmeric & Saffron (150ml),Mamaearth Ubtan Face Wash with Turmeric & Saffron (150ml) (Hindi),Personal Care,Skincare,Face Wash,Face Wash,Budget,15-40 All Genders,Year-round,"face wash, mamaearth, 150ml, skincare, budget, 15-40, personal care","Moisturizers, Makeup & Cosmetics",Monthly
10EDD013,Dove Intense Repair Shampoo (150ml),Dove Intense Repair Shampoo (150ml) (Hindi),Personal Care,Haircare,Shampoo,Shampoo,Mid-range,15-40 All Genders,Year-round,"shampoo, 150ml, mid-range, haircare, dove, 15-40, personal care","Conditioner & Oil, Bath & Body",Monthly
6658F06D,"FabIndia Men's Cotton Full Sleeve Blue Kurta (White, M)","FabIndia Men's Cotton Full Sleeve Blue Kurta (White, M) (Hindi)",Clothing & Apparel,Men's Wear,Ethnic,Ethnic,Mid-range,25-50 Male,Festival,"men's wear, white, m, mid-range, clothing & apparel, fabindia, ethnic, 25-50","Western, Accessories",Occasionally
0D3E20DD,"Levi's Men's 511 Slim Fit Jeans (Blue, Free Size)","Levi's Men's 511 Slim Fit Jeans (Blue, Free Size) (Hindi)",Clothing & Apparel,Men's Wear,Western,Western,Premium,18-35 Male,Year-round,"men's wear, free size, clothing & apparel, blue, western, levi's, premium, 18-35","Ethnic, Accessories",Occasionally
C76ABF8F,Himalaya Purifying Neem Face Wash (150ml),हिमालय प्यूरीफाइंग नीम फेस वॉश (150 मिली),Personal Care,Skincare,Face Wash,Face Wash,Budget,15-40 All Genders,Year-round,"face wash, budget, himalaya, skincare, 15-40, personal care, 150ml","Moisturizers, Makeup & Cosmetics",Monthly
3F4F81C1,RD Sharma Mathematics for Class 12,आरडी शर्मा गणित कक्षा 12 के लिए,Books & Stationery,Educational,Exam Prep,Exam Prep,Mid-range,8-15 Years Teens,Back-to-School,"exam prep, rd, educational, mid-range, 8-15, books & stationery","Textbooks, Stationery",Occasionally
7B04E7AE,Amrutanjan Pain Balm Extra Power (50ml),अमृतांजन पेन बाम एक्स्ट्रा पावर (50 मिली),Personal Care,Wellness,Supplements & Ayurvedic,Supplements & Ayurvedic,Budget,50+ Seniors,Year-round,"supplements & ayurvedic, amrutanjan, wellness, budget, personal care, 50+, 50ml","Feminine Hygiene, Bath & Body",Occasionally
8E717673,"HP 15s Laptop (Ryzen 5, 16GB RAM, 256GB Storage, Silver)","HP 15s Laptop (Ryzen 5, 16GB RAM, 256GB Storage, Silver) (Hindi)",Electronics,Computers & Laptops,Laptops,Laptops,Premium,18-35 Female,Year-round,"16gb ram, computers & laptops, 256gb storage, premium, hp, 18-35, laptops, silver","Peripherals, Mobiles & Accessories",Occasionally
EE204F0B,"JK Copier Paper A4 Size (500 Sheets, 75 GSM)","जेके कॉपियर पेपर A4 साइज (500 शीट्स, 75 GSM)",Books & Stationery,Office Supplies,Essentials,Essentials,Premium,All Ages,Year-round,"office supplies, essentials, premium, jk, books & stationery, all ages","Stationery, Educational",Monthly
092E536C,"Levi's Men's 511 Slim Fit Jeans (Green, S)","Levi's Men's 511 Slim Fit Jeans (Green, S) (Hindi)",Clothing & Apparel,Men's Wear,Western,Western,Mid-range,18-35 Male,Year-round,"western, s, levi's, mid-range, green, men's wear, clothing & apparel, 18-35","Ethnic, Accessories",Occasionally
39EB1105,HP DeskJet 2331 All-in-One Inkjet Colour Printer,एचपी डेस्कजेट 2331 ऑल-इन-वन इंकजेट कलर प्रिंटर,Books & Stationery,Office Supplies,Essentials,Essentials,Budget,25-50 All Genders,Year-round,"office supplies, hp, essentials, budget, 25-50, books & stationery","Stationery, Educational",Occasionally
A8550BE1,"Nayasa Plastic Kitchen Storage Container Set (Set of 18, Blue)","Nayasa Plastic Kitchen Storage Container Set (Set of 18, Blue) (Hindi)",Home & Kitchen,Storage & Organization,Kitchen Storage,Kitchen Storage,Budget,All Ages,Year-round,"set of 18, kitchen storage, budget, nayasa, home & kitchen, all ages, storage & organization","Home Storage, Furniture",Occasionally
479BDB5A,Mamaearth Ubtan Face Wash with Turmeric & Saffron (650ml),Mamaearth Ubtan Face Wash with Turmeric & Saffron (650ml) (Hindi),Personal Care,Skincare,Face Wash,Face Wash,Premium,15-40 All Genders,Year-round,"face wash, mamaearth, 650ml, skincare, premium, 15-40, personal care","Moisturizers, Makeup & Cosmetics",Monthly
E4A061CF,Himalaya Purifying Neem Face Wash (400ml),Himalaya Purifying Neem Face Wash (400ml) (Hindi),Personal Care,Skincare,Face Wash,Face Wash,Premium,15-40 All Genders,Year-round,"face wash, 400ml, premium, himalaya, skincare, 15-40, personal care","Moisturizers, Bath & Body",Monthly
D9A66D69,"FabIndia Men's Cotton Full Sleeve Blue Kurta (Teal, S)","FabIndia Men's Cotton Full Sleeve Blue Kurta (Teal, S) (Hindi)",Clothing & Apparel,Men's Wear,Ethnic,Ethnic,Mid-range,25-50 Male,Festival,"men's wear, s, mid-range, clothing & apparel, teal, fabindia, ethnic, 25-50","Western, Accessories",Occasionally
02E66038,Funskool Giggles Stacking Drums,फनस्कूल गिगल्स स्टैकिंग ड्रम्स,Toys & Baby Products,Toys,Creative & Learning,Creative & Learning,Premium,0-3 Years Infants,Year-round,"creative & learning, toys, premium, 0-3, funskool, toys & baby products","Action & Play, Baby Care",Occasionally
12B09B04,Asian Paints TruCare Wall Putty (5kg),एशियन पेंट्स ट्रूकेयर वॉल पुट्टी (5 किलो),Home & Kitchen,Home Decor,Furnishings,Furnishings,Premium,All Ages,Monsoon,"furnishings, asian, premium, home decor, home & kitchen, all ages","Lighting & Decor, Kitchen Appliances",Occasionally
81584F81,"Myprotein Impact Whey Protein (1kg, Chocolate Smooth)","मायप्रोटीन इम्पैक्ट व्हे प्रोटीन (1 किलो, चॉकलेट स्मूथ)",Sports & Fitness,Supplements,Protein,Protein,Budget,18-35 Male,Year-round,"myprotein, supplements, budget, protein, 18-35, sports & fitness","Vitamins, Fitness Accessories",Monthly
A003E193,"Lakmé Eyeconic Kajal (Deep Black, 0.35g)","लैक्मे आइकोनिक काजल (डीप ब्लैक, 0.35 ग्राम)",Personal Care,Makeup & Cosmetics,Eye Makeup,Eye Makeup,Budget,16-40 Female,Year-round,"lakmé, makeup & cosmetics, eye makeup, budget, personal care, 16-40","Lip Makeup, Nail Polish",Occasionally
179F7E6F,Amrutanjan Pain Balm Extra Power (50ml),अमृतांजन पेन बाम एक्स्ट्रा पावर (50 मिली),Personal Care,Wellness,Supplements & Ayurvedic,Supplements & Ayurvedic,Mid-range,50+ Seniors,Year-round,"supplements & ayurvedic, amrutanjan, wellness, mid-range, personal care, 50+, 50ml","Feminine Hygiene, Skincare",Occasionally
